Datetime,cross_cafe,cloud_cover,humidity,pressure,temp_mean_past1h,wind_max_per10min_past1h,sun_last1h_glob,hour,day_of_month,day_of_week,month,is_weekend
2019-08-11 13:00:00,3604.8,10.0,59.0,1002.6,20.9,9.6,47.0,13,11,6,8,1.0
2019-08-11 14:00:00,4212.0,40.0,58.0,1002.7,20.4,9.3,38.5,14,11,6,8,1.0
2019-08-11 15:00:00,1848.8,40.0,58.0,1002.9,19.9,8.1,41.0,15,11,6,8,1.0
2019-08-11 16:00:00,4987.84,0.0,68.0,1003.1,19.1,7.6,35.5,16,11,6,8,1.0
2019-08-11 17:00:00,2126.4,60.0,71.0,1003.2,17.7,6.1,0.0,17,11,6,8,1.0
2019-08-11 18:00:00,3782.4,100.0,75.0,1003.5,16.9,5.4,0.0,18,11,6,8,1.0
2019-08-11 19:00:00,216.0,90.0,80.0,1003.6,16.6,4.6,0.0,19,11,6,8,1.0
2019-08-11 20:00:00,0.0,90.0,85.0,1003.4,16.2,4.0,0.0,20,11,6,8,1.0
2019-08-11 21:00:00,0.0,90.0,87.0,1003.2,16.0,4.0,0.0,21,11,6,8,1.0
2019-08-11 22:00:00,0.0,90.0,85.0,1002.8,16.1,4.5,0.0,22,11,6,8,1.0
2019-08-11 23:00:00,0.0,90.0,86.0,1002.4,16.1,4.4,0.0,23,11,6,8,1.0
2019-08-12 00:00:00,0.0,90.0,86.0,1002.3,16.1,4.5,0.0,0,12,0,8,0.0
2019-08-12 01:00:00,0.0,90.0,87.0,1002.2,16.1,5.0,0.0,1,12,0,8,0.0
2019-08-12 02:00:00,0.0,90.0,87.0,1002.4,16.0,4.9,0.0,2,12,0,8,0.0
2019-08-12 03:00:00,0.0,100.0,95.0,1002.2,15.8,5.0,0.0,3,12,0,8,0.0
2019-08-12 04:00:00,0.0,25.0,93.0,1001.8,15.5,4.5,0.0,4,12,0,8,0.0
2019-08-12 05:00:00,0.0,0.0,87.0,1001.8,16.1,5.8,35.5,5,12,0,8,0.0
2019-08-12 06:00:00,308.8,60.0,78.0,1001.9,17.9,7.8,24.5,6,12,0,8,0.0
2019-08-12 07:00:00,1848.8,0.0,66.0,1002.1,18.9,8.0,36.0,7,12,0,8,0.0
2019-08-12 08:00:00,1260.0,90.0,69.0,1002.5,19.3,7.6,28.5,8,12,0,8,0.0
2019-08-12 09:00:00,3172.0,40.0,58.0,1002.4,20.0,8.8,48.0,9,12,0,8,0.0
2019-08-12 10:00:00,6930.8,50.0,52.0,1002.5,20.7,8.3,26.0,10,12,0,8,0.0
2019-08-12 11:00:00,7164.8,0.0,49.0,1002.5,20.9,8.9,38.0,11,12,0,8,0.0
2019-08-12 12:00:00,6148.8,10.0,48.0,1002.6,19.9,8.5,42.5,12,12,0,8,0.0
2019-08-12 13:00:00,4059.36,10.0,56.0,1002.7,19.7,9.0,42.0,13,12,0,8,0.0
2019-08-12 14:00:00,4130.4,25.0,53.0,1003.2,19.0,7.4,27.0,14,12,0,8,0.0
2019-08-12 15:00:00,4624.8,40.0,57.0,1003.2,18.0,7.2,10.5,15,12,0,8,0.0
2019-08-12 16:00:00,2907.2,0.0,62.0,1003.3,17.0,6.6,49.0,16,12,0,8,0.0
2019-08-12 17:00:00,2278.4,90.0,70.0,1003.7,15.9,4.9,31.5,17,12,0,8,0.0
2019-08-12 18:00:00,2139.52,50.0,80.0,1004.2,14.1,2.8,0.0,18,12,0,8,0.0
2019-08-12 19:00:00,975.52,100.0,77.0,1004.6,14.1,4.4,0.0,19,12,0,8,0.0
2019-08-12 20:00:00,523.2,50.0,83.0,1004.1,13.9,4.2,0.0,20,12,0,8,0.0
2019-08-12 21:00:00,0.0,0.0,87.0,1003.9,12.3,2.8,0.0,21,12,0,8,0.0
2019-08-12 22:00:00,0.0,25.0,90.0,1003.6,12.1,2.9,0.0,22,12,0,8,0.0
2019-08-12 23:00:00,0.0,40.0,90.0,1003.6,12.0,3.0,0.0,23,12,0,8,0.0
2019-08-13 00:00:00,0.0,60.0,93.0,1003.3,12.1,2.4,0.0,0,13,1,8,0.0
2019-08-13 01:00:00,0.0,90.0,94.0,1003.0,12.2,2.4,0.0,1,13,1,8,0.0
2019-08-13 02:00:00,0.0,90.0,96.0,1003.2,12.3,2.1,0.0,2,13,1,8,0.0
2019-08-13 03:00:00,0.0,100.0,96.0,1003.0,12.2,2.0,0.0,3,13,1,8,0.0
2019-08-13 04:00:00,0.0,10.0,94.0,1003.5,12.5,1.3,0.0,4,13,1,8,0.0
2019-08-13 05:00:00,0.0,10.0,76.0,1003.5,13.9,2.4,22.0,5,13,1,8,0.0
2019-08-13 06:00:00,142.4,40.0,68.0,1003.5,16.0,3.7,22.0,6,13,1,8,0.0
2019-08-13 07:00:00,1879.2,40.0,64.0,1003.5,16.3,3.6,42.5,7,13,1,8,0.0
2019-08-13 08:00:00,1436.0,90.0,60.0,1003.5,17.1,4.9,15.5,8,13,1,8,0.0
2019-08-13 09:00:00,4122.64,25.0,61.0,1003.8,16.7,5.6,0.0,9,13,1,8,0.0
2019-08-13 10:00:00,6246.2,50.0,60.0,1003.9,16.7,5.6,11.0,10,13,1,8,0.0
2019-08-13 11:00:00,4913.36,25.0,50.0,1003.9,17.0,5.8,25.5,11,13,1,8,0.0
2019-08-13 12:00:00,6956.8,10.0,54.0,1003.9,17.3,5.8,47.5,12,13,1,8,0.0
2019-08-13 13:00:00,4973.6,60.0,61.0,1004.6,17.3,5.8,9.5,13,13,1,8,0.0
2019-08-13 14:00:00,3548.8,75.0,61.0,1004.8,15.8,4.8,54.0,14,13,1,8,0.0
2019-08-13 15:00:00,3193.76,40.0,60.0,1005.1,16.4,4.6,60.0,15,13,1,8,0.0
2019-08-13 16:00:00,2829.44,25.0,61.0,1005.1,15.8,4.2,60.0,16,13,1,8,0.0
2019-08-13 17:00:00,3916.8,0.0,68.0,1005.5,14.4,3.8,29.0,17,13,1,8,0.0
2019-08-13 18:00:00,2763.2,10.0,74.0,1005.9,13.1,3.2,0.0,18,13,1,8,0.0
2019-08-13 19:00:00,3795.84,0.0,83.0,1006.1,12.1,2.8,0.0,19,13,1,8,0.0
2019-08-13 20:00:00,1159.2,0.0,85.0,1006.0,11.2,3.0,0.0,20,13,1,8,0.0
2019-08-13 21:00:00,0.0,0.0,89.0,1006.0,10.0,2.2,0.0,21,13,1,8,0.0
2019-08-13 22:00:00,0.0,0.0,92.0,1006.0,9.8,2.7,0.0,22,13,1,8,0.0
2019-08-13 23:00:00,0.0,0.0,92.0,1005.9,9.5,2.4,0.0,23,13,1,8,0.0
2019-08-14 00:00:00,0.0,0.0,95.0,1006.0,9.2,2.3,0.0,0,14,2,8,0.0
2019-08-14 01:00:00,0.0,40.0,89.0,1006.0,8.7,2.6,0.0,1,14,2,8,0.0
2019-08-14 02:00:00,0.0,50.0,92.0,1006.0,10.0,2.7,0.0,2,14,2,8,0.0
2019-08-14 03:00:00,0.0,0.0,88.0,1006.1,9.9,2.6,1.5,3,14,2,8,0.0
2019-08-14 04:00:00,0.0,0.0,85.0,1006.2,11.3,3.0,60.0,4,14,2,8,0.0
2019-08-14 05:00:00,0.0,0.0,77.0,1006.2,13.1,4.5,60.0,5,14,2,8,0.0
2019-08-14 06:00:00,0.0,10.0,69.0,1006.3,15.2,4.6,56.5,6,14,2,8,0.0
2019-08-14 07:00:00,2040.8,90.0,65.0,1006.1,16.1,4.7,38.0,7,14,2,8,0.0
2019-08-14 08:00:00,2437.6,50.0,63.0,1006.1,17.2,6.1,55.0,8,14,2,8,0.0
2019-08-14 09:00:00,3523.8,10.0,50.0,1006.2,17.0,5.7,32.0,9,14,2,8,0.0
2019-08-14 10:00:00,6143.4,10.0,55.0,1006.3,16.8,4.9,33.5,10,14,2,8,0.0
2019-08-14 11:00:00,3717.36,50.0,57.0,1006.2,16.9,6.3,29.0,11,14,2,8,0.0
2019-08-14 12:00:00,11228.24,50.0,55.0,1006.1,17.8,4.0,18.0,12,14,2,8,0.0
2019-08-14 13:00:00,6472.48,40.0,54.0,1006.2,18.4,6.4,37.0,13,14,2,8,0.0
2019-08-14 14:00:00,5264.0,50.0,58.0,1006.1,17.8,5.7,42.5,14,14,2,8,0.0
2019-08-14 15:00:00,3063.2,25.0,55.0,1006.1,17.9,4.9,45.0,15,14,2,8,0.0
2019-08-14 16:00:00,3463.24,10.0,59.0,1006.2,17.1,4.0,18.5,16,14,2,8,0.0
2019-08-14 17:00:00,1679.2,60.0,69.0,1006.3,15.2,2.8,3.5,17,14,2,8,0.0
2019-08-14 18:00:00,5061.6,90.0,84.0,1006.5,12.7,1.5,0.0,18,14,2,8,0.0
2019-08-14 19:00:00,2279.2,90.0,87.0,1006.3,12.1,1.6,0.0,19,14,2,8,0.0
2019-08-14 20:00:00,-34.72,100.0,79.0,1005.9,12.1,2.0,0.0,20,14,2,8,0.0
2019-08-14 21:00:00,0.0,100.0,82.0,1005.7,13.5,2.6,0.0,21,14,2,8,0.0
2019-08-14 22:00:00,1323.2,100.0,87.0,1005.5,13.2,1.8,0.0,22,14,2,8,0.0
2019-08-14 23:00:00,0.0,100.0,96.0,1005.0,12.9,2.3,0.0,23,14,2,8,0.0
2019-08-15 00:00:00,0.0,100.0,98.0,1004.3,12.9,2.0,0.0,0,15,3,8,0.0
2019-08-15 01:00:00,0.0,75.0,99.0,1003.5,12.8,2.3,0.0,1,15,3,8,0.0
2019-08-15 02:00:00,0.0,90.0,97.0,1003.0,12.7,2.5,0.0,2,15,3,8,0.0
2019-08-15 03:00:00,0.0,10.0,92.0,1002.6,13.0,2.0,0.0,3,15,3,8,0.0
2019-08-15 04:00:00,0.0,10.0,88.0,1002.2,14.2,3.1,0.0,4,15,3,8,0.0
2019-08-15 05:00:00,0.0,50.0,86.0,1001.6,14.9,3.0,0.0,5,15,3,8,0.0
2019-08-15 06:00:00,359.2,90.0,75.0,1001.2,15.6,5.4,0.0,6,15,3,8,0.0
2019-08-15 07:00:00,2465.6,90.0,81.0,1000.8,16.0,6.4,0.0,7,15,3,8,0.0
2019-08-15 08:00:00,1713.0,100.0,81.0,1000.1,16.0,6.5,0.0,8,15,3,8,0.0
2019-08-15 09:00:00,1172.6,90.0,77.0,999.7,17.2,7.8,0.0,9,15,3,8,0.0
2019-08-15 10:00:00,8015.8,100.0,89.0,999.8,16.4,7.6,0.0,10,15,3,8,0.0
2019-08-15 11:00:00,5473.6,100.0,93.0,999.6,15.9,6.0,0.0,11,15,3,8,0.0
2019-08-15 12:00:00,6998.8,100.0,87.0,999.3,15.9,4.4,0.0,12,15,3,8,0.0
2019-08-15 13:00:00,7736.8,100.0,97.0,999.3,15.8,4.2,0.0,13,15,3,8,0.0
2019-08-15 14:00:00,5440.8,100.0,97.0,999.3,15.7,3.9,0.0,14,15,3,8,0.0
2019-08-15 15:00:00,3908.16,100.0,96.0,999.5,16.0,3.3,0.0,15,15,3,8,0.0
2019-08-15 16:00:00,5427.68,75.0,95.0,999.4,16.3,2.5,19.5,16,15,3,8,0.0
2019-08-15 17:00:00,5637.44,75.0,96.0,999.6,16.4,2.9,0.0,17,15,3,8,0.0
2019-08-15 18:00:00,3447.04,90.0,97.0,1000.0,16.1,2.9,0.0,18,15,3,8,0.0
2019-08-15 19:00:00,7102.88,90.0,98.0,1000.3,15.6,1.4,0.0,19,15,3,8,0.0
2019-08-15 20:00:00,1195.2,25.0,99.0,1000.6,15.3,1.8,0.0,20,15,3,8,0.0
2019-08-15 21:00:00,1196.8,90.0,98.0,1001.0,15.1,2.7,0.0,21,15,3,8,0.0
2019-08-15 22:00:00,2445.92,75.0,96.0,1001.4,15.4,2.7,0.0,22,15,3,8,0.0
2019-08-15 23:00:00,1884.64,90.0,96.0,1001.8,15.2,2.6,0.0,23,15,3,8,0.0
2019-08-16 00:00:00,0.0,90.0,96.0,1002.1,14.7,2.6,0.0,0,16,4,8,0.0
2019-08-16 01:00:00,0.0,60.0,98.0,1002.2,14.3,2.6,0.0,1,16,4,8,0.0
2019-08-16 02:00:00,0.0,90.0,98.0,1002.7,14.1,2.1,0.0,2,16,4,8,0.0
2019-08-16 03:00:00,0.0,90.0,98.0,1003.2,14.2,2.4,5.0,3,16,4,8,0.0
2019-08-16 04:00:00,0.0,100.0,98.0,1003.9,14.5,2.4,0.0,4,16,4,8,0.0
2019-08-16 05:00:00,0.0,90.0,95.0,1004.3,14.6,2.4,0.0,5,16,4,8,0.0
2019-08-16 06:00:00,423.2,100.0,87.0,1004.8,15.8,3.7,3.5,6,16,4,8,0.0
2019-08-16 07:00:00,1436.8,90.0,75.0,1004.9,16.7,5.2,12.5,7,16,4,8,0.0
2019-08-16 08:00:00,3229.2,100.0,76.0,1005.3,16.5,5.0,13.5,8,16,4,8,0.0
2019-08-16 09:00:00,3602.2,90.0,75.0,1005.5,16.9,5.0,8.0,9,16,4,8,0.0
2019-08-16 10:00:00,8095.0,75.0,66.0,1005.5,17.7,4.3,10.0,10,16,4,8,0.0
2019-08-16 11:00:00,8254.16,90.0,67.0,1005.6,17.6,4.7,18.5,11,16,4,8,0.0
2019-08-16 12:00:00,8128.4,90.0,58.0,1005.3,18.1,3.6,7.0,12,16,4,8,0.0
2019-08-16 13:00:00,4200.0,40.0,58.0,1005.4,18.2,4.5,15.0,13,16,4,8,0.0
2019-08-16 14:00:00,3945.6,10.0,54.0,1005.2,17.8,4.7,48.5,14,16,4,8,0.0
2019-08-16 15:00:00,2952.0,10.0,55.0,1005.1,18.1,4.9,29.5,15,16,4,8,0.0
2019-08-16 16:00:00,6231.52,25.0,72.0,1005.1,16.2,4.2,2.5,16,16,4,8,0.0
2019-08-16 17:00:00,4782.72,10.0,71.0,1005.2,15.4,3.1,23.0,17,16,4,8,0.0
2019-08-16 18:00:00,3967.52,0.0,83.0,1005.0,13.4,2.2,0.0,18,16,4,8,0.0
2019-08-16 19:00:00,7714.24,0.0,91.0,1004.6,11.5,2.1,0.0,19,16,4,8,0.0
2019-08-16 20:00:00,4485.28,75.0,90.0,1003.8,12.0,2.5,0.0,20,16,4,8,0.0
2019-08-16 21:00:00,3542.52,90.0,86.0,1003.3,13.9,3.6,0.0,21,16,4,8,0.0
2019-08-16 22:00:00,3435.2,90.0,83.0,1002.4,14.9,4.2,0.0,22,16,4,8,0.0
2019-08-16 23:00:00,2069.6,90.0,83.0,1001.5,15.5,4.8,0.0,23,16,4,8,0.0
2019-08-17 00:00:00,0.0,40.0,82.0,1000.6,16.0,5.4,0.0,0,17,5,8,1.0
2019-08-17 01:00:00,0.0,100.0,91.0,1000.1,16.1,5.8,0.0,1,17,5,8,1.0
2019-08-17 02:00:00,0.0,100.0,91.0,999.7,15.4,5.2,0.0,2,17,5,8,1.0
2019-08-17 03:00:00,0.0,100.0,97.0,999.2,15.0,5.9,0.0,3,17,5,8,1.0
2019-08-17 04:00:00,0.0,100.0,97.0,998.7,14.8,6.5,0.0,4,17,5,8,1.0
2019-08-17 05:00:00,0.0,100.0,97.0,998.2,14.9,7.5,0.0,5,17,5,8,1.0
2019-08-17 06:00:00,0.0,100.0,95.0,997.8,15.2,8.0,0.0,6,17,5,8,1.0
2019-08-17 07:00:00,1639.2,100.0,97.0,997.6,15.4,7.9,0.0,7,17,5,8,1.0
2019-08-17 08:00:00,1819.6,100.0,96.0,997.2,15.6,8.0,0.0,8,17,5,8,1.0
2019-08-17 09:00:00,3626.4,100.0,95.0,997.1,15.8,8.0,0.0,9,17,5,8,1.0
2019-08-17 10:00:00,6732.0,100.0,96.0,997.1,16.4,7.4,0.0,10,17,5,8,1.0
2019-08-17 11:00:00,6848.0,100.0,92.0,997.1,17.0,6.5,0.5,11,17,5,8,1.0
2019-08-17 12:00:00,7994.4,90.0,89.0,997.2,17.8,7.4,10.5,12,17,5,8,1.0
2019-08-17 13:00:00,6921.28,90.0,94.0,997.0,17.8,5.9,21.0,13,17,5,8,1.0
2019-08-17 14:00:00,5466.72,50.0,85.0,997.4,18.2,5.9,24.0,14,17,5,8,1.0
2019-08-17 15:00:00,2467.52,60.0,85.0,997.5,18.6,5.3,40.0,15,17,5,8,1.0
2019-08-17 16:00:00,3203.12,25.0,80.0,997.7,18.4,4.8,60.0,16,17,5,8,1.0
2019-08-17 17:00:00,5160.0,0.0,87.0,998.0,16.7,3.4,0.5,17,17,5,8,1.0
2019-08-17 18:00:00,3745.76,0.0,90.0,998.1,15.2,3.2,0.0,18,17,5,8,1.0
2019-08-17 19:00:00,3793.6,75.0,89.0,998.2,15.0,4.0,0.0,19,17,5,8,1.0
2019-08-17 20:00:00,3386.56,90.0,93.0,998.4,14.7,3.4,0.0,20,17,5,8,1.0
2019-08-17 21:00:00,3770.4,50.0,95.0,998.5,14.1,2.9,0.0,21,17,5,8,1.0
2019-08-17 22:00:00,0.0,75.0,98.0,998.7,13.5,2.7,0.0,22,17,5,8,1.0
2019-08-17 23:00:00,0.0,0.0,99.0,998.5,12.1,0.9,0.0,23,17,5,8,1.0
2019-08-18 00:00:00,0.0,0.0,100.0,998.3,10.6,1.4,0.0,0,18,6,8,1.0
2019-08-18 01:00:00,0.0,10.0,100.0,998.0,10.7,1.8,0.0,1,18,6,8,1.0
2019-08-18 02:00:00,0.0,0.0,100.0,997.7,11.0,1.0,0.0,2,18,6,8,1.0
2019-08-18 03:00:00,0.0,0.0,100.0,997.9,11.8,2.1,2.0,3,18,6,8,1.0
2019-08-18 04:00:00,0.0,10.0,98.0,997.7,13.6,2.2,0.0,4,18,6,8,1.0
2019-08-18 05:00:00,0.0,40.0,95.0,997.4,14.5,2.2,0.0,5,18,6,8,1.0
2019-08-18 06:00:00,0.0,25.0,96.0,997.3,15.5,3.4,0.0,6,18,6,8,1.0
2019-08-18 07:00:00,624.0,40.0,91.0,997.2,16.3,2.8,1.5,7,18,6,8,1.0
2019-08-18 08:00:00,1086.4,25.0,82.0,997.1,18.2,4.4,11.0,8,18,6,8,1.0
2019-08-18 09:00:00,5977.6,25.0,82.0,996.9,18.2,4.9,0.0,9,18,6,8,1.0
2019-08-18 10:00:00,8214.72,60.0,86.0,996.7,17.7,5.7,0.0,10,18,6,8,1.0
2019-08-18 11:00:00,7073.92,60.0,86.0,996.4,17.5,5.1,0.0,11,18,6,8,1.0
2019-08-18 12:00:00,6673.6,90.0,90.0,996.7,17.1,5.2,0.0,12,18,6,8,1.0
2019-08-18 13:00:00,2548.16,100.0,96.0,996.6,14.3,4.1,5.0,13,18,6,8,1.0
2019-08-18 14:00:00,532.8,90.0,89.0,996.5,15.3,4.5,6.0,14,18,6,8,1.0
2019-08-18 15:00:00,2212.0,100.0,91.0,996.4,15.5,4.6,2.0,15,18,6,8,1.0
2019-08-18 16:00:00,1356.0,90.0,94.0,996.7,15.3,3.7,42.5,16,18,6,8,1.0
2019-08-18 17:00:00,893.6,10.0,96.0,997.2,14.8,3.8,19.5,17,18,6,8,1.0
2019-08-18 18:00:00,498.4,0.0,98.0,997.4,13.7,2.5,0.0,18,18,6,8,1.0
2019-08-18 19:00:00,48.0,0.0,98.0,998.3,13.3,1.8,0.0,19,18,6,8,1.0
2019-08-18 20:00:00,0.0,0.0,97.0,998.8,12.6,2.7,0.0,20,18,6,8,1.0
2019-08-18 21:00:00,0.0,0.0,97.0,999.2,12.8,2.7,0.0,21,18,6,8,1.0
2019-08-18 22:00:00,0.0,0.0,96.0,999.5,12.6,3.0,0.0,22,18,6,8,1.0
2019-08-18 23:00:00,0.0,0.0,97.0,999.9,12.4,3.1,0.0,23,18,6,8,1.0
2019-08-19 00:00:00,0.0,0.0,96.0,999.7,12.0,3.2,0.0,0,19,0,8,0.0
2019-08-19 01:00:00,0.0,0.0,96.0,1000.1,12.1,3.9,0.0,1,19,0,8,0.0
2019-08-19 02:00:00,0.0,0.0,97.0,1000.4,12.3,3.7,0.0,2,19,0,8,0.0
2019-08-19 03:00:00,0.0,0.0,96.0,1000.6,12.7,3.0,0.0,3,19,0,8,0.0
2019-08-19 04:00:00,0.0,0.0,92.0,1000.9,14.2,4.7,44.0,4,19,0,8,0.0
2019-08-19 05:00:00,0.0,90.0,91.0,1001.3,15.3,6.0,0.0,5,19,0,8,0.0
2019-08-19 06:00:00,427.2,60.0,83.0,1001.8,15.0,5.3,45.0,6,19,0,8,0.0
2019-08-19 07:00:00,2657.6,10.0,80.0,1002.0,16.8,5.9,43.5,7,19,0,8,0.0
2019-08-19 08:00:00,1346.4,50.0,74.0,1002.0,17.9,6.8,35.5,8,19,0,8,0.0
2019-08-19 09:00:00,4345.8,100.0,79.0,1002.7,17.2,6.8,34.0,9,19,0,8,0.0
2019-08-19 10:00:00,3594.6,10.0,65.0,1002.9,18.0,7.9,40.0,10,19,0,8,0.0
2019-08-19 11:00:00,5872.96,90.0,85.0,1004.2,18.8,7.7,20.5,11,19,0,8,0.0
2019-08-19 12:00:00,2446.2,75.0,80.0,1004.7,15.9,5.5,15.0,12,19,0,8,0.0
2019-08-19 13:00:00,2752.0,10.0,77.0,1004.9,17.5,5.4,33.0,13,19,0,8,0.0
2019-08-19 14:00:00,3714.4,10.0,70.0,1005.3,18.5,6.6,13.5,14,19,0,8,0.0
2019-08-19 15:00:00,5363.52,0.0,70.0,1005.7,18.3,6.3,33.0,15,19,0,8,0.0
2019-08-19 16:00:00,4113.12,0.0,72.0,1006.2,17.4,4.6,23.5,16,19,0,8,0.0
2019-08-19 17:00:00,2277.76,0.0,86.0,1006.8,16.0,4.5,0.0,17,19,0,8,0.0
2019-08-19 18:00:00,847.2,0.0,91.0,1007.2,14.5,4.1,0.0,18,19,0,8,0.0
2019-08-19 19:00:00,1308.8,60.0,92.0,1007.6,14.1,4.0,0.0,19,19,0,8,0.0
2019-08-19 20:00:00,178.4,0.0,95.0,1007.8,13.6,3.2,0.0,20,19,0,8,0.0
2019-08-19 21:00:00,0.0,0.0,95.0,1008.1,13.4,3.8,0.0,21,19,0,8,0.0
2019-08-19 22:00:00,0.0,0.0,96.0,1008.4,13.1,3.4,0.0,22,19,0,8,0.0
2019-08-19 23:00:00,0.0,10.0,96.0,1008.5,12.9,3.6,0.0,23,19,0,8,0.0
2019-08-20 00:00:00,0.0,50.0,96.0,1008.9,12.7,3.1,0.0,0,20,1,8,0.0
2019-08-20 01:00:00,0.0,90.0,97.0,1009.1,12.3,2.3,0.0,1,20,1,8,0.0
2019-08-20 02:00:00,0.0,50.0,98.0,1009.4,11.8,2.1,0.0,2,20,1,8,0.0
2019-08-20 03:00:00,0.0,0.0,98.0,1009.6,11.6,1.4,21.5,3,20,1,8,0.0
2019-08-20 04:00:00,0.0,10.0,93.0,1009.7,12.5,1.8,0.0,4,20,1,8,0.0
2019-08-20 05:00:00,0.0,50.0,83.0,1010.1,14.7,2.7,5.5,5,20,1,8,0.0
2019-08-20 06:00:00,308.8,10.0,77.0,1010.7,15.6,4.0,42.5,6,20,1,8,0.0
2019-08-20 07:00:00,1684.8,25.0,72.0,1010.8,17.0,5.6,38.0,7,20,1,8,0.0
2019-08-20 08:00:00,2085.2,90.0,67.0,1010.9,18.4,5.7,33.0,8,20,1,8,0.0
2019-08-20 09:00:00,2726.4,60.0,84.0,1011.4,15.9,6.0,20.0,9,20,1,8,0.0
2019-08-20 10:00:00,3899.76,0.0,65.0,1011.4,17.2,5.8,33.0,10,20,1,8,0.0
2019-08-20 11:00:00,8296.8,10.0,53.0,1011.8,19.5,5.7,22.0,11,20,1,8,0.0
2019-08-20 12:00:00,7823.2,10.0,55.0,1012.2,19.8,7.6,42.5,12,20,1,8,0.0
2019-08-20 13:00:00,5896.8,25.0,57.0,1012.8,18.7,6.2,36.0,13,20,1,8,0.0
2019-08-20 14:00:00,3580.0,0.0,59.0,1013.2,18.3,6.2,13.0,14,20,1,8,0.0
2019-08-20 15:00:00,4538.08,10.0,58.0,1013.4,18.3,5.0,43.0,15,20,1,8,0.0
2019-08-20 16:00:00,4896.32,0.0,64.0,1013.9,17.5,5.0,57.0,16,20,1,8,0.0
2019-08-20 17:00:00,2403.44,0.0,80.0,1014.3,15.7,3.7,15.5,17,20,1,8,0.0
2019-08-20 18:00:00,2972.68,0.0,83.0,1014.9,13.8,2.0,0.0,18,20,1,8,0.0
2019-08-20 19:00:00,1662.4,0.0,93.0,1015.0,12.2,1.9,0.0,19,20,1,8,0.0
2019-08-20 20:00:00,717.2,0.0,96.0,1015.1,10.5,2.2,0.0,20,20,1,8,0.0
2019-08-20 21:00:00,0.0,0.0,97.0,1015.4,9.8,2.2,0.0,21,20,1,8,0.0
2019-08-20 22:00:00,0.0,0.0,99.0,1015.6,9.5,1.3,0.0,22,20,1,8,0.0
2019-08-20 23:00:00,0.0,50.0,96.0,1015.7,10.0,2.8,0.0,23,20,1,8,0.0
2019-08-21 00:00:00,0.0,60.0,94.0,1016.0,11.3,2.7,0.0,0,21,2,8,0.0
2019-08-21 01:00:00,0.0,90.0,96.0,1016.2,11.7,2.3,0.0,1,21,2,8,0.0
2019-08-21 02:00:00,0.0,0.0,98.0,1016.6,11.4,2.0,0.0,2,21,2,8,0.0
2019-08-21 03:00:00,0.0,0.0,97.0,1017.2,11.1,1.5,0.0,3,21,2,8,0.0
2019-08-21 04:00:00,0.0,0.0,91.0,1017.8,12.1,2.1,46.5,4,21,2,8,0.0
2019-08-21 05:00:00,0.0,0.0,77.0,1017.9,13.9,2.6,60.0,5,21,2,8,0.0
2019-08-21 06:00:00,569.6,40.0,71.0,1018.4,15.6,3.7,59.0,6,21,2,8,0.0
2019-08-21 07:00:00,1846.4,90.0,62.0,1018.6,16.0,3.9,10.0,7,21,2,8,0.0
2019-08-21 08:00:00,2136.0,75.0,61.0,1018.9,16.6,5.6,42.5,8,21,2,8,0.0
2019-08-21 09:00:00,2504.72,90.0,62.0,1019.1,17.1,5.8,37.0,9,21,2,8,0.0
2019-08-21 10:00:00,5112.0,25.0,50.0,1019.0,17.4,5.5,59.0,10,21,2,8,0.0
2019-08-21 11:00:00,10653.2,25.0,48.0,1019.1,18.3,4.9,40.5,11,21,2,8,0.0
2019-08-21 12:00:00,7630.4,75.0,52.0,1019.3,18.7,5.0,32.0,12,21,2,8,0.0
2019-08-21 13:00:00,4386.72,0.0,51.0,1019.2,18.6,4.4,25.0,13,21,2,8,0.0
2019-08-21 14:00:00,3815.2,10.0,57.0,1019.4,18.6,3.4,13.0,14,21,2,8,0.0
2019-08-21 15:00:00,7738.96,25.0,59.0,1019.4,18.4,3.9,37.5,15,21,2,8,0.0
2019-08-21 16:00:00,2262.08,10.0,63.0,1019.4,17.7,3.6,49.5,16,21,2,8,0.0
2019-08-21 17:00:00,3057.6,0.0,86.0,1019.7,14.8,2.1,12.0,17,21,2,8,0.0
2019-08-21 18:00:00,2261.6,0.0,81.0,1020.0,13.1,2.2,0.0,18,21,2,8,0.0
2019-08-21 19:00:00,1649.6,0.0,90.0,1020.0,13.1,2.4,0.0,19,21,2,8,0.0
2019-08-21 20:00:00,744.0,0.0,96.0,1020.0,11.1,1.3,0.0,20,21,2,8,0.0
2019-08-21 21:00:00,0.0,0.0,98.0,1020.1,10.0,1.2,0.0,21,21,2,8,0.0
2019-08-21 22:00:00,0.0,0.0,99.0,1019.8,9.5,0.9,0.0,22,21,2,8,0.0
2019-08-21 23:00:00,0.0,0.0,100.0,1019.8,9.4,1.1,0.0,23,21,2,8,0.0
2019-08-22 00:00:00,0.0,0.0,95.0,1019.5,10.7,2.2,0.0,0,22,3,8,0.0
2019-08-22 01:00:00,0.0,0.0,93.0,1019.3,11.7,2.4,0.0,1,22,3,8,0.0
2019-08-22 02:00:00,0.0,0.0,94.0,1019.0,11.7,3.1,0.0,2,22,3,8,0.0
2019-08-22 03:00:00,0.0,0.0,94.0,1018.9,11.8,3.1,9.5,3,22,3,8,0.0
2019-08-22 04:00:00,0.0,0.0,90.0,1018.8,13.4,3.7,29.0,4,22,3,8,0.0
