Datetime,cross_cafe,cloud_cover,humidity,precip_dur_past1h,precip_past1h,temp_dew,temp_dry,temp_max_past1h,temp_mean_past1h,temp_min_past1h,wind_dir,wind_max_per10min_past1h,wind_speed,wind_speed_past1h,sun_last1h_glob,hour,day_of_month,day_of_week,month,is_weekend
2019-09-05 22:00:00,3032.0,0.0,81.0,0.0,0.0,6.1,9.2,9.3,9.2,9.0,253.0,3.7,3.4,3.6,0.0,22,5,3,9,0.0
2019-09-05 23:00:00,1159.2,10.0,84.0,0.0,0.0,6.6,9.2,9.5,9.2,8.9,246.0,3.8,3.6,3.4,0.0,23,5,3,9,0.0
2019-09-06 00:00:00,112.0,25.0,88.0,0.0,0.0,7.3,9.2,9.4,9.1,8.9,241.0,3.6,2.9,3.0,0.0,0,6,4,9,0.0
2019-09-06 01:00:00,0.0,25.0,90.0,0.0,0.0,7.3,8.8,9.4,9.2,8.8,232.0,3.6,2.8,2.9,0.0,1,6,4,9,0.0
2019-09-06 02:00:00,0.0,0.0,93.0,0.0,0.0,7.5,8.6,8.9,8.5,8.1,224.0,3.6,3.2,2.4,0.0,2,6,4,9,0.0
2019-09-06 03:00:00,0.0,10.0,91.0,0.0,0.0,7.8,9.1,9.2,8.6,8.2,226.0,3.2,2.2,2.4,0.0,3,6,4,9,0.0
2019-09-06 04:00:00,0.0,10.0,89.0,0.0,0.0,9.0,10.7,10.7,10.1,9.1,188.0,4.3,3.9,3.7,0.0,4,6,4,9,0.0
2019-09-06 05:00:00,0.0,75.0,88.0,0.0,0.0,10.0,11.9,12.0,11.3,10.7,212.0,4.2,4.1,3.9,7.0,5,6,4,9,0.0
2019-09-06 06:00:00,577.6,90.0,82.0,0.0,0.0,10.9,14.0,14.1,13.1,11.9,222.0,4.9,4.7,4.3,10.0,6,6,4,9,0.0
2019-09-06 07:00:00,1400.8,100.0,85.0,0.0,0.0,9.6,12.0,14.4,13.5,12.0,284.0,5.3,2.4,3.7,10.0,7,6,4,9,0.0
2019-09-06 08:00:00,1495.2,90.0,94.0,10.0,0.9,11.2,12.2,12.2,11.6,11.1,230.0,2.5,1.1,1.4,10.5,8,6,4,9,0.0
2019-09-06 09:00:00,1745.6,40.0,81.0,0.0,0.0,12.0,15.2,15.2,14.3,12.2,198.0,6.2,5.8,4.7,22.5,9,6,4,9,0.0
2019-09-06 10:00:00,4474.6,90.0,80.0,2.0,0.1,11.3,14.6,15.5,15.0,14.5,245.0,6.3,4.7,5.4,0.0,10,6,4,9,0.0
2019-09-06 11:00:00,5108.8,60.0,73.0,0.0,0.0,10.2,15.1,15.2,14.8,14.4,240.0,5.3,5.2,4.7,3.5,11,6,4,9,0.0
2019-09-06 12:00:00,6243.2,75.0,75.0,0.0,0.0,10.0,14.4,15.3,14.9,14.4,219.0,6.0,4.6,5.2,0.0,12,6,4,9,0.0
2019-09-06 13:00:00,5014.56,90.0,78.0,0.0,0.0,10.2,14.0,14.6,14.2,14.0,207.0,5.9,4.8,4.8,0.0,13,6,4,9,0.0
2019-09-06 14:00:00,4738.4,100.0,88.0,2.0,0.1,11.0,13.0,14.0,13.5,12.9,197.0,6.1,4.9,5.1,0.0,14,6,4,9,0.0
2019-09-06 15:00:00,4064.8,100.0,93.0,0.0,0.0,11.4,12.5,13.0,12.7,12.4,189.0,5.4,4.7,4.6,0.0,15,6,4,9,0.0
2019-09-06 16:00:00,9064.0,100.0,93.0,4.0,0.3,10.9,12.0,12.6,12.3,11.9,194.0,6.3,6.3,5.3,0.0,16,6,4,9,0.0
2019-09-06 17:00:00,7521.28,100.0,94.0,5.0,0.3,11.3,12.2,12.4,12.0,11.8,190.0,6.5,6.4,6.0,0.0,17,6,4,9,0.0
2019-09-06 18:00:00,8838.72,100.0,92.0,0.0,0.0,10.8,12.1,12.4,12.2,12.0,191.0,7.1,6.4,6.6,0.0,18,6,4,9,0.0
2019-09-06 19:00:00,20115.2,100.0,92.0,0.0,0.0,11.1,12.3,12.3,12.2,12.0,193.0,6.6,6.4,6.2,0.0,19,6,4,9,0.0
2019-09-06 20:00:00,8008.0,100.0,93.0,14.0,1.3,10.2,11.4,12.4,12.2,11.4,251.0,6.9,3.2,5.4,0.0,20,6,4,9,0.0
2019-09-06 21:00:00,7147.52,100.0,97.0,21.0,1.8,11.2,11.7,11.9,11.3,10.8,214.0,4.0,3.8,2.5,0.0,21,6,4,9,0.0
2019-09-06 22:00:00,1965.2,90.0,95.0,3.0,0.2,10.3,11.1,11.8,11.5,11.0,212.0,5.6,4.7,4.9,0.0,22,6,4,9,0.0
2019-09-06 23:00:00,877.6,60.0,96.0,0.0,0.0,10.1,10.8,11.1,10.9,10.6,219.0,4.7,4.5,4.4,0.0,23,6,4,9,0.0
2019-09-07 00:00:00,4.9737991503207e-14,25.0,98.0,0.0,0.0,9.9,10.3,10.8,10.5,10.2,228.0,4.9,3.8,4.2,0.0,0,7,5,9,1.0
2019-09-07 01:00:00,0.0,10.0,98.0,0.0,0.0,9.7,10.0,10.4,10.2,9.9,242.0,3.8,1.9,2.6,0.0,1,7,5,9,1.0
2019-09-07 02:00:00,0.0,0.0,97.0,0.0,0.0,9.4,9.9,10.1,9.9,9.7,245.0,2.6,2.4,2.3,0.0,2,7,5,9,1.0
2019-09-07 03:00:00,0.0,0.0,98.0,0.0,0.0,8.5,8.9,9.9,9.0,8.6,218.0,2.5,1.1,1.8,0.0,3,7,5,9,1.0
2019-09-07 04:00:00,0.0,10.0,95.0,0.0,0.0,9.7,10.5,10.4,9.4,8.3,217.0,3.3,3.1,2.5,32.5,4,7,5,9,1.0
2019-09-07 05:00:00,0.0,40.0,91.0,0.0,0.0,10.2,11.6,11.9,11.3,10.4,228.0,3.9,2.9,3.4,60.0,5,7,5,9,1.0
2019-09-07 06:00:00,0.0,0.0,80.0,0.0,0.0,10.5,13.9,13.9,13.0,11.5,229.0,3.7,3.4,2.9,60.0,6,7,5,9,1.0
2019-09-07 07:00:00,465.6,0.0,75.0,0.0,0.0,11.1,15.6,15.6,14.7,13.9,225.0,4.8,4.3,4.2,58.0,7,7,5,9,1.0
2019-09-07 08:00:00,2616.0,25.0,67.0,0.0,0.0,10.3,16.4,16.4,15.8,15.4,222.0,5.0,4.5,4.5,50.5,8,7,5,9,1.0
2019-09-07 09:00:00,8413.6,75.0,67.0,0.0,0.0,10.3,16.5,17.4,16.7,15.9,216.0,5.8,4.6,5.0,25.0,9,7,5,9,1.0
2019-09-07 10:00:00,10882.4,50.0,84.0,11.0,1.1,11.4,14.0,16.5,13.9,12.8,214.0,4.9,3.5,3.6,18.5,10,7,5,9,1.0
2019-09-07 11:00:00,11767.04,40.0,69.0,0.0,0.0,10.5,16.1,16.2,14.9,13.8,253.0,3.8,1.2,2.3,14.5,11,7,5,9,1.0
2019-09-07 12:00:00,12784.0,100.0,94.0,18.0,8.7,11.3,12.2,16.1,13.6,11.3,190.0,5.4,0.9,2.5,40.5,12,7,5,9,1.0
2019-09-07 13:00:00,13321.92,90.0,89.0,4.0,0.2,11.7,13.4,14.7,13.5,12.2,155.0,3.1,2.5,2.6,26.5,13,7,5,9,1.0
2019-09-07 14:00:00,6935.2,60.0,83.0,1.0,0.1,12.1,15.0,15.4,14.7,13.4,168.0,3.1,3.0,2.4,22.5,14,7,5,9,1.0
2019-09-07 15:00:00,9741.6,90.0,86.0,0.0,0.0,11.8,14.0,15.2,14.6,14.0,151.0,3.4,1.8,2.4,10.5,15,7,5,9,1.0
2019-09-07 16:00:00,6816.0,10.0,96.0,0.0,0.0,11.4,12.1,14.2,13.4,12.0,154.0,1.8,1.0,0.7,0.0,16,7,5,9,1.0
2019-09-07 17:00:00,11395.2,90.0,97.0,0.0,0.0,10.9,11.3,12.1,11.8,11.3,161.0,1.2,0.7,0.8,0.0,17,7,5,9,1.0
2019-09-07 18:00:00,8341.6,40.0,99.0,0.0,0.0,10.1,10.3,11.4,10.8,10.2,72.0,0.8,0.6,0.6,0.0,18,7,5,9,1.0
2019-09-07 19:00:00,7343.48,50.0,99.0,0.0,0.0,9.1,9.2,10.4,9.8,9.2,338.0,1.0,0.9,0.7,0.0,19,7,5,9,1.0
2019-09-07 20:00:00,8583.2,10.0,100.0,0.0,0.0,8.3,8.4,9.4,8.8,8.1,294.0,1.2,0.6,0.7,0.0,20,7,5,9,1.0
2019-09-07 21:00:00,4687.2,0.0,100.0,0.0,0.0,7.4,7.5,8.6,8.0,7.5,233.0,0.9,0.3,0.7,0.0,21,7,5,9,1.0
2019-09-07 22:00:00,0.0,10.0,100.0,0.0,0.0,7.5,7.6,9.1,7.8,6.8,332.0,1.1,0.5,0.8,0.0,22,7,5,9,1.0
2019-09-07 23:00:00,0.0,60.0,100.0,0.0,0.0,7.8,7.8,8.3,7.7,7.4,353.0,0.9,0.7,0.6,0.0,23,7,5,9,1.0
2019-09-08 00:00:00,0.0,0.0,100.0,0.0,0.0,7.1,7.1,8.1,7.6,7.1,293.0,0.8,0.5,0.4,0.0,0,8,6,9,1.0
2019-09-08 01:00:00,0.0,10.0,100.0,0.0,0.0,6.8,6.9,7.3,7.1,6.8,277.0,0.7,0.5,0.4,0.0,1,8,6,9,1.0
2019-09-08 02:00:00,0.0,0.0,100.0,0.0,0.0,6.3,6.3,6.9,6.5,6.2,26.0,0.8,0.4,0.5,0.0,2,8,6,9,1.0
2019-09-08 03:00:00,0.0,25.0,100.0,0.0,0.0,6.5,6.5,6.7,6.4,6.1,14.0,0.7,0.4,0.5,0.0,3,8,6,9,1.0
2019-09-08 04:00:00,0.0,0.0,100.0,0.0,0.0,7.5,7.6,7.5,6.9,6.5,23.0,1.0,1.0,0.6,18.5,4,8,6,9,1.0
2019-09-08 05:00:00,0.0,10.0,100.0,0.0,0.0,12.6,12.7,12.7,10.1,7.5,24.0,1.1,0.9,0.5,0.0,5,8,6,9,1.0
2019-09-08 06:00:00,0.0,0.0,96.0,0.0,0.0,13.1,13.8,14.0,12.8,12.2,19.0,2.1,2.0,1.8,27.5,6,8,6,9,1.0
2019-09-08 07:00:00,312.0,90.0,88.0,0.0,0.0,13.9,15.8,16.1,15.2,13.7,43.0,2.7,2.0,2.2,58.0,7,8,6,9,1.0
2019-09-08 08:00:00,4585.2,50.0,82.0,0.0,0.0,13.2,16.3,16.4,15.9,15.5,84.0,2.5,2.5,2.1,48.0,8,8,6,9,1.0
2019-09-08 09:00:00,6549.6,60.0,71.0,0.0,0.0,12.0,17.4,17.3,16.8,16.3,60.0,2.5,1.7,2.1,60.0,9,8,6,9,1.0
2019-09-08 10:00:00,6869.6,50.0,67.0,0.0,0.0,11.5,17.6,18.6,17.8,17.2,94.0,3.2,2.1,2.6,51.5,10,8,6,9,1.0
2019-09-08 11:00:00,5529.6,75.0,63.0,0.0,0.0,11.1,18.2,18.5,17.4,16.9,65.0,3.1,2.4,2.6,28.5,11,8,6,9,1.0
2019-09-08 12:00:00,7784.8,25.0,69.0,0.0,0.0,11.6,17.4,18.6,17.8,17.1,75.0,3.1,1.8,2.3,22.0,12,8,6,9,1.0
2019-09-08 13:00:00,3854.4,0.0,72.0,0.0,0.0,11.2,16.4,17.7,16.9,16.4,47.0,2.6,2.4,2.1,48.5,13,8,6,9,1.0
2019-09-08 14:00:00,2864.0,0.0,80.0,0.0,0.0,12.3,15.8,16.5,16.2,15.8,53.0,3.1,2.9,2.7,0.0,14,8,6,9,1.0
2019-09-08 15:00:00,4334.4,90.0,80.0,0.0,0.0,11.9,15.3,16.0,15.7,15.3,32.0,2.9,2.0,2.3,0.0,15,8,6,9,1.0
2019-09-08 16:00:00,4853.84,60.0,90.0,0.0,0.0,11.6,13.3,15.3,14.3,13.3,36.0,2.4,1.8,2.0,0.0,16,8,6,9,1.0
2019-09-08 17:00:00,1184.8,75.0,96.0,0.0,0.0,11.8,12.4,13.3,12.8,12.4,6.0,2.0,1.3,1.5,0.0,17,8,6,9,1.0
2019-09-08 18:00:00,1951.68,40.0,97.0,0.0,0.0,11.4,11.8,12.7,12.1,11.7,9.0,1.9,1.8,1.4,0.0,18,8,6,9,1.0
2019-09-08 19:00:00,221.6,50.0,98.0,0.0,0.0,10.3,10.7,11.9,11.2,10.6,22.0,1.8,0.7,1.2,0.0,19,8,6,9,1.0
2019-09-08 20:00:00,0.0,25.0,98.0,0.0,0.0,9.5,9.7,10.9,10.4,9.7,256.0,0.7,0.4,0.5,0.0,20,8,6,9,1.0
2019-09-08 21:00:00,0.0,60.0,99.0,0.0,0.0,9.1,9.2,10.0,9.4,9.0,303.0,0.9,0.4,0.6,0.0,21,8,6,9,1.0
2019-09-08 22:00:00,0.0,100.0,100.0,0.0,0.0,10.1,10.1,10.2,9.6,9.1,278.0,0.7,0.7,0.5,0.0,22,8,6,9,1.0
2019-09-08 23:00:00,0.0,100.0,100.0,0.0,0.0,10.5,10.6,10.7,10.5,10.1,276.0,0.8,0.6,0.6,0.0,23,8,6,9,1.0
2019-09-09 00:00:00,0.0,90.0,100.0,0.0,0.0,9.9,9.9,10.6,10.3,9.9,353.0,0.9,0.3,0.5,0.0,0,9,0,9,0.0
2019-09-09 01:00:00,0.0,10.0,100.0,0.0,0.0,8.6,8.7,10.1,9.3,8.5,138.0,0.9,0.4,0.5,0.0,1,9,0,9,0.0
2019-09-09 02:00:00,0.0,112.0,100.0,0.0,0.0,8.6,8.7,9.5,8.9,8.5,256.0,1.2,0.7,0.9,0.0,2,9,0,9,0.0
2019-09-09 03:00:00,0.0,112.0,100.0,0.0,0.0,9.4,9.5,9.7,9.3,8.7,239.0,1.1,0.5,0.8,0.0,3,9,0,9,0.0
2019-09-09 04:00:00,0.0,40.0,100.0,0.0,0.0,10.2,10.3,10.3,9.7,9.3,344.0,0.8,0.6,0.6,0.0,4,9,0,9,0.0
2019-09-09 05:00:00,0.0,10.0,100.0,0.0,0.0,12.1,12.2,12.2,11.2,10.3,354.0,0.7,0.5,0.6,0.0,5,9,0,9,0.0
2019-09-09 06:00:00,142.4,25.0,100.0,0.0,0.0,13.4,13.4,13.5,12.9,12.2,13.0,0.8,0.8,0.4,0.0,6,9,0,9,0.0
2019-09-09 07:00:00,641.6,0.0,97.0,0.0,0.0,13.9,14.4,14.4,13.7,13.3,311.0,1.4,0.8,0.8,0.0,7,9,0,9,0.0
2019-09-09 08:00:00,510.2,100.0,85.0,0.0,0.0,13.2,15.7,15.7,15.1,14.2,29.0,1.5,1.2,1.1,0.0,8,9,0,9,0.0
2019-09-09 09:00:00,2659.4,10.0,73.0,0.0,0.0,11.7,16.4,16.5,16.2,15.7,62.0,1.7,1.1,1.1,0.0,9,9,0,9,0.0
2019-09-09 10:00:00,4811.8,25.0,71.0,0.0,0.0,11.5,16.7,16.7,16.5,16.3,48.0,1.8,1.6,1.5,0.0,10,9,0,9,0.0
2019-09-09 11:00:00,4013.6,100.0,75.0,0.0,0.0,12.2,16.7,17.1,16.7,16.4,85.0,1.8,1.0,0.9,0.0,11,9,0,9,0.0
2019-09-09 12:00:00,4653.12,100.0,93.0,11.0,1.3,13.6,14.7,16.9,16.1,14.7,12.0,1.0,0.9,0.7,0.0,12,9,0,9,0.0
2019-09-09 13:00:00,1288.0,90.0,97.0,25.0,2.8,13.8,14.2,14.7,14.4,14.2,50.0,1.4,1.2,0.9,0.0,13,9,0,9,0.0
2019-09-09 14:00:00,1100.0,90.0,98.0,12.0,1.1,14.0,14.3,14.3,14.1,14.0,347.0,1.6,0.7,1.0,0.0,14,9,0,9,0.0
2019-09-09 15:00:00,1312.8,100.0,99.0,23.0,2.6,13.7,13.9,14.3,14.0,13.9,336.0,1.6,0.8,1.0,0.0,15,9,0,9,0.0
2019-09-09 16:00:00,1861.6,100.0,99.0,7.0,0.6,13.7,13.8,14.1,13.9,13.8,333.0,1.4,1.4,1.0,0.0,16,9,0,9,0.0
2019-09-09 17:00:00,2252.4,100.0,99.0,9.0,0.6,13.6,13.6,13.9,13.7,13.5,319.0,1.8,1.6,1.5,0.0,17,9,0,9,0.0
2019-09-09 18:00:00,1193.44,100.0,99.0,15.0,1.3,13.4,13.5,13.7,13.6,13.5,313.0,1.9,1.6,1.8,0.0,18,9,0,9,0.0
2019-09-09 19:00:00,2272.8,100.0,100.0,12.0,0.7,13.3,13.4,13.7,13.6,13.4,316.0,2.4,2.1,2.1,0.0,19,9,0,9,0.0
2019-09-09 20:00:00,70.4,100.0,100.0,9.0,0.8,13.4,13.4,13.6,13.5,13.4,316.0,2.6,2.5,2.3,0.0,20,9,0,9,0.0
2019-09-09 21:00:00,0.0,100.0,100.0,3.0,0.2,12.9,13.0,13.5,13.2,12.9,310.0,3.3,3.2,2.7,0.0,21,9,0,9,0.0
2019-09-09 22:00:00,0.0,100.0,100.0,0.0,0.0,13.2,13.3,13.3,13.1,12.9,317.0,3.2,2.6,2.7,0.0,22,9,0,9,0.0
2019-09-09 23:00:00,0.0,100.0,100.0,2.0,0.1,13.3,13.4,13.5,13.3,13.2,297.0,2.6,2.1,2.3,0.0,23,9,0,9,0.0
2019-09-10 00:00:00,0.0,100.0,100.0,3.0,0.1,13.5,13.5,13.6,13.4,13.3,310.0,2.8,2.5,2.5,0.0,0,10,1,9,0.0
2019-09-10 01:00:00,0.0,100.0,100.0,2.0,0.1,13.6,13.6,13.8,13.6,13.5,313.0,3.5,2.9,3.0,0.0,1,10,1,9,0.0
2019-09-10 02:00:00,0.0,100.0,100.0,11.0,1.1,13.5,13.6,13.8,13.7,13.5,313.0,3.4,3.4,3.2,0.0,2,10,1,9,0.0
2019-09-10 03:00:00,0.0,100.0,100.0,12.0,1.0,13.6,13.7,13.7,13.6,13.5,313.0,3.6,3.2,3.2,0.0,3,10,1,9,0.0
2019-09-10 04:00:00,0.0,90.0,99.0,43.0,5.7,13.5,13.6,13.7,13.6,13.5,309.0,3.9,3.5,3.6,0.0,4,10,1,9,0.0
2019-09-10 05:00:00,0.0,100.0,100.0,15.0,1.4,13.7,13.7,13.8,13.6,13.4,297.0,3.5,3.3,3.1,0.0,5,10,1,9,0.0
2019-09-10 06:00:00,559.2,100.0,99.0,0.0,0.0,14.0,14.1,14.2,13.9,13.7,300.0,3.4,3.2,3.0,0.0,6,10,1,9,0.0
2019-09-10 07:00:00,927.2,100.0,99.0,4.0,0.3,14.3,14.6,14.7,14.4,14.1,316.0,3.3,2.6,2.7,0.0,7,10,1,9,0.0
2019-09-10 08:00:00,675.2,100.0,99.0,39.0,5.3,14.6,14.9,14.9,14.7,14.5,307.0,3.2,2.8,2.6,0.0,8,10,1,9,0.0
2019-09-10 09:00:00,623.8,100.0,97.0,10.0,0.9,14.7,15.1,15.2,15.1,14.8,311.0,4.3,3.3,3.6,0.0,9,10,1,9,0.0
2019-09-10 10:00:00,2531.6,100.0,96.0,11.0,0.8,14.4,15.0,15.4,15.2,14.9,313.0,4.5,4.0,4.0,0.0,10,10,1,9,0.0
2019-09-10 11:00:00,2193.2,100.0,96.0,11.0,0.6,14.0,14.7,15.2,14.8,14.6,308.0,4.8,4.0,4.1,0.0,11,10,1,9,0.0
2019-09-10 12:00:00,2405.6,100.0,96.0,4.0,0.3,13.7,14.3,14.8,14.6,14.3,297.0,4.5,3.7,3.8,0.0,12,10,1,9,0.0
2019-09-10 13:00:00,813.6,100.0,96.0,6.0,0.3,13.4,14.0,14.3,14.1,13.9,290.0,4.4,3.4,3.6,0.0,13,10,1,9,0.0
2019-09-10 14:00:00,1938.2,100.0,95.0,8.0,0.3,13.4,14.3,14.4,14.2,14.0,276.0,3.5,2.9,3.0,0.0,14,10,1,9,0.0
2019-09-10 15:00:00,1395.2,75.0,93.0,0.0,0.0,13.5,14.6,14.6,14.4,14.2,280.0,3.2,2.5,2.8,0.0,15,10,1,9,0.0
2019-09-10 16:00:00,1141.6,90.0,91.0,0.0,0.0,13.0,14.4,14.6,14.5,14.3,280.0,3.5,3.0,2.9,0.0,16,10,1,9,0.0
2019-09-10 17:00:00,2961.6,100.0,91.0,0.0,0.0,13.0,14.4,14.5,14.4,14.3,270.0,3.8,3.4,3.3,0.0,17,10,1,9,0.0
2019-09-10 18:00:00,2002.4,100.0,90.0,0.0,0.0,12.8,14.3,14.5,14.3,14.2,274.0,3.9,3.6,3.5,0.0,18,10,1,9,0.0
2019-09-10 19:00:00,1520.8,100.0,90.0,0.0,0.0,12.6,14.2,14.4,14.2,14.1,273.0,4.0,3.6,3.4,0.0,19,10,1,9,0.0
2019-09-10 20:00:00,375.52,90.0,91.0,0.0,0.0,12.1,13.6,14.3,13.9,13.6,267.0,4.1,4.0,3.6,0.0,20,10,1,9,0.0
2019-09-10 21:00:00,0.0,90.0,89.0,0.0,0.0,11.7,13.4,13.6,13.5,13.3,266.0,4.5,3.1,3.9,0.0,21,10,1,9,0.0
2019-09-10 22:00:00,0.0,90.0,91.0,0.0,0.0,11.2,12.7,13.5,13.1,12.6,256.0,4.2,3.6,3.7,0.0,22,10,1,9,0.0
2019-09-10 23:00:00,0.0,0.0,93.0,0.0,0.0,10.8,11.9,12.7,12.1,11.8,254.0,4.0,3.6,3.5,0.0,23,10,1,9,0.0
2019-09-11 00:00:00,0.0,0.0,92.0,0.0,0.0,10.3,11.6,12.0,11.7,11.4,253.0,3.8,3.2,3.4,0.0,0,11,2,9,0.0
2019-09-11 01:00:00,0.0,0.0,94.0,0.0,0.0,9.9,10.8,11.6,11.3,10.8,244.0,3.3,1.9,2.7,0.0,1,11,2,9,0.0
2019-09-11 02:00:00,0.0,0.0,95.0,0.0,0.0,9.8,10.6,11.0,10.7,10.4,241.0,2.8,2.2,2.1,0.0,2,11,2,9,0.0
2019-09-11 03:00:00,0.0,0.0,95.0,0.0,0.0,9.4,10.1,10.7,10.3,9.9,235.0,3.0,2.8,2.5,0.0,3,11,2,9,0.0
2019-09-11 04:00:00,0.0,0.0,90.0,0.0,0.0,9.8,11.3,11.4,10.7,10.1,235.0,3.6,3.0,3.4,24.0,4,11,2,9,0.0
2019-09-11 05:00:00,0.0,25.0,86.0,0.0,0.0,11.1,13.4,13.6,12.5,11.3,197.0,4.2,4.2,3.0,53.0,5,11,2,9,0.0
2019-09-11 06:00:00,292.8,0.0,80.0,0.0,0.0,11.7,15.1,15.1,14.4,13.4,192.0,6.3,5.6,5.1,48.5,6,11,2,9,0.0
2019-09-11 07:00:00,876.0,90.0,83.0,0.0,0.0,12.6,15.4,15.6,15.2,14.8,202.0,6.9,5.9,6.2,26.5,7,11,2,9,0.0
2019-09-11 08:00:00,774.8,60.0,80.0,0.0,0.0,12.9,16.2,16.4,16.0,15.3,204.0,7.4,6.2,6.3,4.5,8,11,2,9,0.0
2019-09-11 09:00:00,1167.2,50.0,84.0,0.0,0.0,13.2,15.9,16.4,15.6,14.9,200.0,7.7,7.6,6.6,6.5,9,11,2,9,0.0
2019-09-11 10:00:00,3842.4,100.0,84.0,3.0,0.2,12.6,15.2,16.4,16.0,15.2,207.0,7.6,5.6,6.6,0.0,10,11,2,9,0.0
2019-09-11 11:00:00,4688.8,100.0,92.0,18.0,1.7,12.9,14.1,15.4,14.5,14.0,201.0,7.1,6.5,6.3,0.0,11,11,2,9,0.0
2019-09-11 12:00:00,3445.28,100.0,94.0,14.0,1.1,13.1,14.1,14.3,14.1,13.9,210.0,8.1,6.8,6.8,0.0,12,11,2,9,0.0
2019-09-11 13:00:00,2385.6,100.0,95.0,10.0,0.7,12.9,13.7,14.2,14.0,13.7,212.0,8.1,7.8,7.3,0.0,13,11,2,9,0.0
2019-09-11 14:00:00,1830.8,100.0,96.0,9.0,0.7,13.3,14.0,14.1,13.8,13.6,207.0,7.8,6.4,6.5,0.0,14,11,2,9,0.0
2019-09-11 15:00:00,2656.8,100.0,97.0,3.0,0.2,13.4,14.0,14.1,14.0,13.8,204.0,6.7,6.3,6.3,0.0,15,11,2,9,0.0
2019-09-11 16:00:00,3532.12,100.0,97.0,14.0,1.3,13.6,14.0,14.1,14.0,13.8,213.0,6.4,5.7,6.0,0.0,16,11,2,9,0.0
2019-09-11 17:00:00,2637.76,90.0,98.0,3.0,0.1,13.9,14.3,14.4,14.2,13.9,244.0,5.7,2.7,4.2,0.0,17,11,2,9,0.0
2019-09-11 18:00:00,5435.4,50.0,99.0,0.0,0.0,13.7,14.0,14.4,14.1,13.8,250.0,3.3,1.8,2.4,0.0,18,11,2,9,0.0
2019-09-11 19:00:00,2150.4,50.0,95.0,0.0,0.0,13.2,14.0,14.4,14.1,13.9,255.0,3.4,2.9,3.1,0.0,19,11,2,9,0.0
2019-09-11 20:00:00,880.0,10.0,96.0,0.0,0.0,12.6,13.3,14.0,13.6,13.3,248.0,3.2,3.0,2.9,0.0,20,11,2,9,0.0
2019-09-11 21:00:00,0.0,10.0,97.0,0.0,0.0,12.2,12.7,13.4,13.0,12.6,247.0,3.0,2.5,2.4,0.0,21,11,2,9,0.0
2019-09-11 22:00:00,281.92,0.0,96.0,0.0,0.0,11.9,12.4,12.7,12.5,12.3,252.0,3.0,2.8,2.6,0.0,22,11,2,9,0.0
2019-09-11 23:00:00,0.0,0.0,97.0,0.0,0.0,11.1,11.6,12.5,12.1,11.6,245.0,3.2,2.5,2.8,0.0,23,11,2,9,0.0
2019-09-12 00:00:00,0.0,0.0,98.0,0.0,0.0,10.7,11.1,11.8,11.4,10.8,237.0,2.5,2.0,2.1,0.0,0,12,3,9,0.0
2019-09-12 01:00:00,0.0,0.0,99.0,0.0,0.0,10.6,10.8,11.3,10.8,9.9,247.0,2.2,1.6,1.6,0.0,1,12,3,9,0.0
2019-09-12 02:00:00,0.0,0.0,97.0,0.0,0.0,9.8,10.3,11.1,10.7,10.2,238.0,1.9,1.1,1.5,0.0,2,12,3,9,0.0
2019-09-12 03:00:00,0.0,0.0,96.0,0.0,0.0,10.4,11.0,11.0,10.6,10.1,246.0,2.4,2.2,2.1,0.0,3,12,3,9,0.0
2019-09-12 04:00:00,0.0,10.0,94.0,0.0,0.0,11.0,11.9,11.9,11.4,10.9,227.0,3.6,3.2,2.8,34.5,4,12,3,9,0.0
2019-09-12 05:00:00,0.0,0.0,89.0,0.0,0.0,11.9,13.7,13.8,12.9,11.9,239.0,3.4,3.0,3.1,51.5,5,12,3,9,0.0
2019-09-12 06:00:00,166.4,10.0,84.0,0.0,0.0,12.6,15.3,15.3,14.5,13.7,246.0,4.6,4.2,4.1,60.0,6,12,3,9,0.0
2019-09-12 07:00:00,489.6,0.0,72.0,0.0,0.0,11.8,16.9,17.0,16.2,15.3,250.0,5.2,4.1,4.4,53.5,7,12,3,9,0.0
2019-09-12 08:00:00,881.2,50.0,67.0,0.0,0.0,10.8,16.9,17.8,17.2,16.8,247.0,5.6,5.2,4.8,0.0,8,12,3,9,0.0
2019-09-12 09:00:00,3564.0,90.0,75.0,0.0,0.0,12.5,16.8,17.0,16.7,16.4,243.0,6.2,4.8,5.6,29.0,9,12,3,9,0.0
2019-09-12 10:00:00,5410.88,90.0,75.0,0.0,0.0,12.6,17.1,17.4,16.8,16.4,248.0,5.4,4.2,4.7,26.0,10,12,3,9,0.0
2019-09-12 11:00:00,4278.4,50.0,64.0,0.0,0.0,10.8,17.7,17.7,17.2,16.6,252.0,6.3,5.7,5.8,17.0,11,12,3,9,0.0
2019-09-12 12:00:00,2912.96,75.0,70.0,0.0,0.0,11.1,16.6,17.8,17.0,16.6,246.0,6.1,4.7,5.2,12.5,12,12,3,9,0.0
2019-09-12 13:00:00,1905.6,40.0,73.0,0.0,0.0,11.5,16.4,17.1,16.6,16.3,248.0,6.3,4.8,5.5,30.0,13,12,3,9,0.0
2019-09-12 14:00:00,4531.2,60.0,66.0,0.0,0.0,10.4,16.7,17.5,16.9,16.4,253.0,5.8,5.2,5.1,28.5,14,12,3,9,0.0
